analytics_avg_percentage_viewed,analytics_avg_view_duration,analytics_avg_view_duration_seconds,analytics_card_clicks,analytics_card_shown,analytics_comments,analytics_ctr,analytics_dislikes,analytics_end_screen_clicks,analytics_end_screen_shown,analytics_engagement_rate,analytics_impressions,analytics_like_rate,analytics_likes,analytics_net_subscribers,analytics_retention_rate,analytics_share_rate,analytics_shares,analytics_subscribers_gained,analytics_subscribers_lost,analytics_unique_viewers,analytics_views,analytics_views_per_impression,analytics_views_per_viewer,analytics_watch_time_hours,artist_name,channel_title,comment_count,days_since_published,difficulty,duration_seconds,duration_text,growth_rate,is_short,like_count,published_at,published_date,published_day_of_week,published_hour,published_is_weekend,published_time,release_date,release_status,song_name,source,support_rate,tags,taiko_id,video_id,video_title,view_count,view_count_diff,view_count_updated
74.91,0:00:13,13,0,0,1,1.32,1,0,0,1.07,6068,92.86,13,1,34.91,0.0,0,3,2,0,1305,0.2151,0.0,4.0785,たいこでヒットソング,たいこでヒットソング,1,0,,18,18.0,0,True,13,"Dec 20, 2023",2023-12-20,2,6,0,06:00:17,,,【負けないで - ZARD】たいこで叩いてみた｜メロディ#shorts #負けないで 負けないで #ZARD #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,gNv4DM2pheg,【負けないで - ZARD】たいこで叩いてみた｜メロディ#shorts #負けないで 負けないで #ZARD #たいこでヒットソング,1304,1,1305
64.42,0:00:11,11,0,0,0,1.09,0,0,0,1.0,4391,100.0,10,1,25.05,0.0998,1,1,0,0,1002,0.2282,0.0,2.5475,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,10,"Dec 20, 2023",2023-12-20,2,3,0,03:00:32,,,【888月 ~夏にも程がある~ - リサイタルズ】たいこで叩いてみた｜メロディ#shorts #888月 #リサイタルズ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,v3DjR1TdngM,【888月 ~夏にも程がある~ - リサイタルズ】たいこで叩いてみた｜メロディ#shorts #888月 #リサイタルズ #たいこでヒットソング,1001,1,1002
66.07,0:00:11,11,0,0,0,1.71,0,0,0,0.82,4734,100.0,4,0,25.54,0.0,0,1,1,0,488,0.1031,0.0,0.9605,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,4,"Dec 19, 2023",2023-12-19,1,9,0,09:00:36,,,【Love so sweet - アーティスト名】たいこで叩いてみた｜メロディ#shorts #lovesosweet  #嵐 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,mpgKbpcEiwA,【Love so sweet - アーティスト名】たいこで叩いてみた｜メロディ#shorts #lovesosweet  #嵐 #たいこでヒットソング,487,1,488
64.29,0:00:11,11,0,0,0,1.53,1,0,0,0.34,4368,75.0,3,0,31.56,0.0,0,0,0,0,881,0.2017,0.0,2.3269,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,3,"Dec 19, 2023",2023-12-19,1,7,0,07:34:56,,,【一途 - King Gnu】たいこで叩いてみた｜メロディ#shorts #一途 #KingGnu #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,n78j_RmGS3U,【一途 - King Gnu】たいこで叩いてみた｜メロディ#shorts #一途 #KingGnu #たいこでヒットソング,881,,
83.33,0:00:14,14,0,0,0,1.32,2,0,0,0.58,4468,71.43,5,0,30.5,0.0,0,2,2,0,860,0.1925,0.0,2.9494,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,5,"Dec 19, 2023",2023-12-19,1,7,0,07:32:54,,,【ミックスナッツ - Official髭男dism】たいこで叩いてみた｜メロディ#shorts #ミックスナッツ #Official髭男dism #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,QUXL2uDOFsk,【ミックスナッツ - Official髭男dism】たいこで叩いてみた｜メロディ#shorts #ミックスナッツ #Official髭男dism #たいこでヒットソング,859,1,860
70.94,0:00:12,12,0,0,0,1.17,1,0,0,0.27,3158,50.0,1,0,22.69,0.0,0,1,1,0,377,0.1194,0.0,0.8527,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,1,"Dec 16, 2023",2023-12-16,5,9,1,09:00:35,,,【ひまわりの約束 - 秦基博】たいこで弾いてみた｜メロディ#shorts #ひまわりの約束 #秦基博 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,m0kFYgKu2OU,【ひまわりの約束 - 秦基博】たいこで弾いてみた｜メロディ#shorts #ひまわりの約束 #秦基博 #たいこでヒットソング,376,1,377
70.07,0:00:12,12,0,0,0,1.75,0,0,0,1.65,3145,100.0,9,1,29.2,0.0,0,1,0,0,545,0.1733,0.0,1.4184,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,9,"Dec 16, 2023",2023-12-16,5,6,1,06:00:20,,,【RPG - SEKAI NO OWARI】たいこで弾いてみた｜メロディ#shorts #リンジュー・ラヴ #マカロニえんぴつ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,yNqWq2mapXc,【RPG - SEKAI NO OWARI】たいこで弾いてみた｜メロディ#shorts #リンジュー・ラヴ #マカロニえんぴつ #たいこでヒットソング,544,1,545
70.74,0:00:12,12,0,0,0,0.97,0,0,0,0.48,3294,100.0,4,0,34.64,0.1205,1,0,0,0,830,0.252,0.0,2.4239,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,4,"Dec 16, 2023",2023-12-16,5,3,1,03:00:25,,,【メフィスト - 女王蜂】たいこで弾いてみた｜メロディ#shorts #メフィスト #女王蜂 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,Z_7mnw8zDjc,【メフィスト - 女王蜂】たいこで弾いてみた｜メロディ#shorts #メフィスト #女王蜂 #たいこでヒットソング,827,3,830
68.68,0:00:12,12,0,0,0,0.82,1,0,0,1.06,3050,88.89,8,2,28.69,0.0,0,2,0,0,755,0.2475,0.0,2.005,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,9,"Dec 15, 2023",2023-12-15,4,9,0,09:45:08,,,【Baby you - 有華】たいこで弾いてみた｜メロディ#shorts #babyyou  #有華 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,YjeZwjy-YVw,【Baby you - 有華】たいこで弾いてみた｜メロディ#shorts #babyyou  #有華 #たいこでヒットソング,752,3,755
69.82,0:00:12,12,0,0,0,0.96,2,0,0,0.38,2811,60.0,3,3,30.8,0.0,0,3,0,0,790,0.281,0.0,2.2268,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,3,"Dec 15, 2023",2023-12-15,4,9,0,09:43:44,,,【Overdose - なとり】たいこで弾いてみた｜メロディ#shorts #overdose  #なとり #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,cOK2QfKaoyo,【Overdose - なとり】たいこで弾いてみた｜メロディ#shorts #overdose  #なとり #たいこでヒットソング,788,2,790
73.21,0:00:13,13,0,0,0,1.39,1,0,0,0.47,3753,75.0,3,3,29.61,0.1575,1,3,0,0,635,0.1692,0.0,1.8572,たいこでヒットソング,たいこでヒットソング,0,0,,18,18.0,0,True,3,"Dec 15, 2023",2023-12-15,4,9,0,09:42:08,,,【天体観測 - BUMP OF CHICKEN】たいこで弾いてみた｜メロディ#shorts #天体観測 #bumpofchicken  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,C1dwPVU7_jU,【天体観測 - BUMP OF CHICKEN】たいこで弾いてみた｜メロディ#shorts #天体観測 #bumpofchicken  #たいこでヒットソング,634,1,635
,,,,,,,,,,,,,,,,,,,,,,,,,たいこでヒットソング,たいこでヒットソング,0,0,,16,,0,True,14,2023-12-14T06:49:24Z,2023-12-14,3,6,0,06:49:24,,,【怪獣の花唄 - Vaundy】たいこで弾いてみた｜メロディ#shorts #怪獣の花唄 #vaundy  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,-k9-CrF1k3s,【怪獣の花唄 - Vaundy】たいこで弾いてみた｜メロディ#shorts #怪獣の花唄 #vaundy  #たいこでヒットソング,2149,,
85.97,0:00:13,13,0,0,0,1.88,1,0,0,0.53,6229,95.45,21,2,42.2,0.0252,1,4,2,0,3973,0.6378,0.0,14.2142,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,21,"Dec 14, 2023",2023-12-14,3,6,0,06:00:01,,,【キセキ - GReeeeN】たいこで弾いてみた｜メロディ#shorts #キセキ #greeeen  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,296IykP2aCE,【キセキ - GReeeeN】たいこで弾いてみた｜メロディ#shorts #キセキ #greeeen  #たいこでヒットソング,3971,2,3973
76.62,0:00:12,12,0,0,0,0.88,3,0,0,0.48,3513,72.73,8,3,30.42,0.0,0,3,0,0,1674,0.4765,0.0,5.0955,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,8,"Dec 14, 2023",2023-12-14,3,3,0,03:00:07,,,【らぶびーむ！！ - たかやん】たいこで弾いてみた｜メロディ#shorts #らぶびーむ  #たかやん #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,IhWetkwUYsM,【らぶびーむ！！ - たかやん】たいこで弾いてみた｜メロディ#shorts #らぶびーむ  #たかやん #たいこでヒットソング,1672,2,1674
85.02,0:00:13,13,0,0,0,2.59,2,0,0,0.2,5720,50.0,2,2,32.83,0.0,0,2,0,0,1010,0.1766,0.0,3.1772,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,2,"Dec 13, 2023",2023-12-13,2,9,0,09:00:16,,,【インフェルノ - Mrs. GREEN APPLE】たいこで弾いてみた｜メロディ#shorts #インフェルノ #mrsgreenapple  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,RBk5sypmA2Q,【インフェルノ - Mrs. GREEN APPLE】たいこで弾いてみた｜メロディ#shorts #インフェルノ #mrsgreenapple  #たいこでヒットソング,1009,1,1010
102.65,0:00:16,16,0,0,0,0.96,6,0,0,0.25,5747,62.5,10,2,40.47,0.0253,1,3,1,0,3945,0.6864,0.0,16.8824,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,10,"Dec 13, 2023",2023-12-13,2,6,0,06:00:06,,,【ファンサ - HoneyWorks】たいこで弾いてみた｜メロディ#shorts #ファンサ #honeyworks  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,IT9jcGy1t3A,【ファンサ - HoneyWorks】たいこで弾いてみた｜メロディ#shorts #ファンサ #honeyworks  #たいこでヒットソング,3942,3,3945
94.73,0:00:15,15,0,0,1,2.77,2,0,0,0.79,6546,90.48,19,3,37.47,0.0,0,4,1,0,2538,0.3877,0.0,9.2677,たいこでヒットソング,たいこでヒットソング,1,0,,16,16.0,0,True,19,"Dec 13, 2023",2023-12-13,2,3,0,03:00:16,,,【ツバメ - YOASOBI】たいこで弾いてみた｜メロディ#shorts #ツバメ #yoasobi  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,iRPjEEZxIuU,【ツバメ - YOASOBI】たいこで弾いてみた｜メロディ#shorts #ツバメ #yoasobi  #たいこでヒットソング,2535,3,2538
81.38,0:00:13,13,0,0,0,1.2,4,0,0,1.29,3595,87.88,29,5,37.49,0.0,0,5,0,0,2255,0.6273,0.0,7.4712,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,29,"Dec 12, 2023",2023-12-12,1,9,0,09:00:40,,,【シル・ヴ・プレジデント - P丸様。】たいこで弾いてみた｜メロディ#shorts #シルヴプレジデント #P丸様 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,wVElwPjHbi8,【シル・ヴ・プレジデント - P丸様。】たいこで弾いてみた｜メロディ#shorts #シルヴプレジデント #P丸様 #たいこでヒットソング,2252,3,2255
96.51,0:00:15,15,0,0,0,0.96,4,0,0,0.66,3734,80.0,16,4,35.17,0.0414,1,5,1,0,2416,0.647,0.0,9.5342,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,16,"Dec 12, 2023",2023-12-12,1,6,0,06:00:15,,,【炎 - LiSA】たいこで弾いてみた｜メロディ#shorts #炎 #lisa #鬼滅の刃 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,k0VtAKP1QKY,【炎 - LiSA】たいこで弾いてみた｜メロディ#shorts #炎 #lisa #鬼滅の刃 #たいこでヒットソング,2415,1,2416
84.22,0:00:13,13,0,0,4,1.33,8,0,0,0.64,3772,76.47,26,5,46.57,0.0,0,7,2,0,4710,1.2487,0.0,16.6757,たいこでヒットソング,たいこでヒットソング,5,0,,16,16.0,0,True,26,"Dec 12, 2023",2023-12-12,1,3,0,03:00:12,,,【生きる - 水野あつ】たいこで弾いてみた｜メロディ#shorts #生きる #水野あつ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,EyVyOgOq1ss,【生きる - 水野あつ】たいこで弾いてみた｜メロディ#shorts #生きる #水野あつ #たいこでヒットソング,4708,2,4710
113.05,0:00:18,18,0,0,0,1.15,7,0,0,0.64,3580,70.83,17,5,36.0,0.0,0,5,0,0,2643,0.7383,0.0,12.1262,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,17,"Dec 11, 2023",2023-12-11,0,9,0,09:00:14,,,【踊 - Ado】たいこで弾いてみた｜メロディ#shorts #踊 #ado  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,MpRSsP_YtR4,【踊 - Ado】たいこで弾いてみた｜メロディ#shorts #踊 #ado  #たいこでヒットソング,2641,2,2643
75.78,0:00:12,12,0,0,0,2.31,4,0,0,0.65,5406,82.61,19,4,37.56,0.0,0,4,0,0,2923,0.5407,0.0,9.2016,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,19,"Dec 11, 2023",2023-12-11,0,6,0,06:00:19,,,【いばら - Ado】たいこで弾いてみた｜メロディ#shorts #いばら #ado  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,wf_0028MnWo,【いばら - Ado】たいこで弾いてみた｜メロディ#shorts #いばら #ado  #たいこでヒットソング,2922,1,2923
78.16,0:00:12,12,0,0,1,2.73,6,0,0,0.89,11636,82.35,28,5,39.88,0.0,0,7,2,0,3241,0.2785,0.0,10.2875,たいこでヒットソング,たいこでヒットソング,1,0,,16,16.0,0,True,28,"Dec 11, 2023",2023-12-11,0,5,0,05:33:39,,,【1・2・3 - After the Rain 】たいこで弾いてみた｜メロディ#shorts #123  #After the Rain #そらる #まふまふ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,9vMHYGSWKsM,【1・2・3 - After the Rain 】たいこで弾いてみた｜メロディ#shorts #123  #After the Rain #そらる #まふまふ #たいこでヒットソング,3236,5,3241
83.18,0:00:13,13,0,0,1,3.05,1,0,0,0.82,7575,95.0,19,4,36.28,0.0,0,4,0,0,2449,0.3233,0.0,8.2705,たいこでヒットソング,たいこでヒットソング,2,0,,16,16.0,0,True,19,"Dec 7, 2023",2023-12-07,3,9,0,09:00:30,,,【初心LOVE - なにわ男子】たいこで弾いてみた｜メロディ#shorts #初心LOVE #なにわ男子 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,SUrWN53h8FA,【初心LOVE - なにわ男子】たいこで弾いてみた｜メロディ#shorts #初心LOVE #なにわ男子 #たいこでヒットソング,2448,1,2449
82.19,0:00:13,13,0,0,1,1.37,1,0,0,0.84,4958,95.45,21,8,33.35,0.0,0,9,1,0,2610,0.5264,0.0,8.754,たいこでヒットソング,たいこでヒットソング,1,0,,16,16.0,0,True,21,"Dec 7, 2023",2023-12-07,3,6,0,06:00:17,,,【SOUVENIR - BUMP OF CHICKEN】たいこで叩いてみた#shorts #souvenir  #bumpofchicken #spyxfamily #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,cgwqWpjq5vg,【SOUVENIR - BUMP OF CHICKEN】たいこで叩いてみた#shorts #souvenir  #bumpofchicken #spyxfamily #たいこでヒットソング,2606,4,2610
97.79,0:00:15,15,0,0,0,0.75,0,0,0,1.16,31487,100.0,10,0,37.19,0.0,0,0,0,0,864,0.0274,0.0,2.3857,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,10,"Dec 7, 2023",2023-12-07,3,3,0,03:00:03,,,【崖の上のポニョ - 藤岡藤巻と大橋のぞみ】たいこで弾いてみた｜メロディ#shorts #崖の上のポニョ #藤岡藤巻と大橋のぞみ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,4MKAoppUD-c,【崖の上のポニョ - 藤岡藤巻と大橋のぞみ】たいこで弾いてみた｜メロディ#shorts #崖の上のポニョ #藤岡藤巻と大橋のぞみ #たいこでヒットソング,853,11,864
91.84,0:00:14,14,0,0,3,2.83,10,0,0,0.59,6972,72.97,27,10,46.38,0.0396,2,12,2,0,5050,0.7243,0.0,19.5697,たいこでヒットソング,たいこでヒットソング,2,0,,16,16.0,0,True,27,"Dec 6, 2023",2023-12-06,2,9,0,09:00:42,,,【強風オールバック - ゆこぴ】たいこで弾いてみた｜メロディ#shorts #強風オールバック #ゆこぴ  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,nZ_6-kaml1U,【強風オールバック - ゆこぴ】たいこで弾いてみた｜メロディ#shorts #強風オールバック #ゆこぴ  #たいこでヒットソング,5040,10,5050
89.64,0:00:14,14,0,0,1,2.2,4,0,0,0.8,5085,87.1,27,9,41.67,0.0,0,9,0,0,3483,0.685,0.0,13.0115,たいこでヒットソング,たいこでヒットソング,1,0,,16,16.0,0,True,27,"Dec 6, 2023",2023-12-06,2,6,0,06:00:30,,,【ビリミリオン - 優里】たいこで弾いてみた｜メロディ#shorts #ビリミリオン #優里 #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,fmjVyhJFih4,【ビリミリオン - 優里】たいこで弾いてみた｜メロディ#shorts #ビリミリオン #優里 #たいこでヒットソング,3480,3,3483
119.19,0:00:19,19,0,0,0,4.05,1,0,0,0.98,4693,94.12,16,3,30.21,0.0,0,3,0,0,1635,0.3484,0.0,7.1606,たいこでヒットソング,たいこでヒットソング,0,0,,16,16.0,0,True,17,"Dec 6, 2023",2023-12-06,2,3,0,03:00:18,,,【ただ声一つ - ロクデナシ】たいこで弾いてみた｜メロディ#shorts #ただ声一つ  #ロクデナシ #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,Zyi8ygIBJdE,【ただ声一つ - ロクデナシ】たいこで弾いてみた｜メロディ#shorts #ただ声一つ  #ロクデナシ #たいこでヒットソング,1631,4,1635
74.55,0:00:11,11,0,0,1,1.8,4,0,0,0.75,5493,77.78,14,3,36.88,0.0,0,4,1,0,1989,0.3621,0.0,5.9654,たいこでヒットソング,たいこでヒットソング,1,0,,16,16.0,0,True,14,"Dec 5, 2023",2023-12-05,1,9,0,09:00:08,,,【チグハグ - THE SUPER FRUIT】たいこで弾いてみた｜メロディ#shorts #チグハグ #thesuperfruit  #たいこでヒットソング,channel_history,0,"#たいこでヒットソング,#音ゲー,#リズムゲーム",,9HMZvLL1_6U,【チグハグ - THE SUPER FRUIT】たいこで弾いてみた｜メロディ#shorts #チグハグ #thesuperfruit  #たいこでヒットソング,1986,3,1989
